feature,is_b1,mean_abs_shap,mean_shap,mean_value,std_value
cat_to_cart_sum_120d,False,0.0002024390994027336,-8.406731979560144e-05,3.27901,11.990637961928524
b1_silent_high_value_score,True,0.00020039221322537028,-3.753358706660271e-05,0.007174751541614533,0.19426484754665743
cat_to_ord_max_all,False,0.00019377446926433146,6.092527135691163e-05,0.59386,1.2716577739148902
gmv_cat_sum_7d,False,0.00018645234774569558,-1.6123769222076086e-05,1.63599575438302,29.547449820978454
b1_order_gmv_max_all,True,0.0001762544879844174,5.001026269585346e-05,230.5688400266336,477.032460623647
w365_buyday_rate,False,0.0001729472194158918,-8.760796237360385e-05,0.04437353402946144,0.059233903587718614
cat_to_ord_sum_120d,False,0.0001709001568782755,-3.180642413328069e-05,0.5869599999999999,2.7479435767483613
b1_post_order_search_to_cart_sum,True,0.00015492073711753993,2.5329131986944548e-05,3.9882999999999997,19.00597535805112
search_to_ord_sum_14d,False,0.0001519894445700952,-6.146226772561096e-05,1.2857500000000002,3.216179649033271
has_search_to_ord_sum_7d,False,0.0001448403715070482,5.65157051323074e-05,0.40042999999999995,0.8044102573152363
orders_per_active_day_7d,False,0.00013868004891080728,-3.003498756759931e-05,0.18419976331800222,0.4942751128952809
to_ord_sum_7d,False,0.0001349770620331187,-3.8645163572451435e-05,0.7131099999999999,1.9943925282358803
b1_order_gmv_top1_sum,True,0.00011040008331920059,-3.69696887724205e-05,230.5688400266336,477.032460623647
cat_to_cart_sum_60d,False,0.00010767797582628667,7.4603226407216775e-06,1.76472,6.999462202713975
has_cat_to_cart_sum_14d,False,0.00010478590144747201,-1.2655323396952965e-05,0.19389,0.6260741385042694
has_cat_to_ord_sum_all,False,9.668348267840725e-05,1.1722649293820452e-05,1.18091,3.2860730534553717
b1_route_cat_only_to_order_rate_90d,True,9.156849942140567e-05,-1.1948958816171723e-06,0.018844414140004664,0.1086601275012914
search_to_ord_sum_7d,False,9.124805632637253e-05,-3.1819952002895056e-05,0.67704,1.9241440553061493
b1_post_order_cart_no_order_days,True,7.070414003356094e-05,4.580495140638478e-07,1.76843,3.9210971880068297
has_cat_to_cart_sum_30d,False,6.652078988157164e-05,-2.6341106076586977e-06,0.42647999999999997,1.1547167149596427
post_order_cat_sum,False,5.3620982305560954e-05,-4.362514738623843e-06,1.07517,3.1361085428693665
has_cat_to_ord_sum_120d,False,3.353471879819712e-05,3.3537204148362455e-06,0.44375,1.3376535892211412
cat_to_ord_sum_30d,False,2.877222213474328e-05,-7.923412532301905e-06,0.15646,0.9410515967538278
cat_to_ord_sum_60d,False,2.1871993853448074e-05,-7.880211707922764e-06,0.30816,1.6438453633783867
has_cat_to_ord_sum_60d,False,2.0331733489644957e-05,3.9042218228808834e-07,0.23063,0.7830906996848628
b1_last_order_day_is_multi,True,1.256201222885855e-05,1.2723354603537216e-07,0.20962,0.40703563285272987
b1_route_cat_only_order_days_90d,True,4.0674548225138875e-06,-1.7850035795248837e-06,0.05985,0.33506375964638285
no_activity_after_last_order,False,2.9150337024991863e-06,-7.664685521642992e-07,0.12668000000000001,0.33250909201912154
has_cat_to_ord_sum_30d,False,2.807597791356198e-06,9.128072013180486e-07,0.11624999999999999,0.46808819984367545
has_cart_after_last_order,False,0.0,0.0,0.46874,0.49895421480606095
has_cat_to_cart_max_all,False,0.0,0.0,0.6498900000000001,0.4767341196962448
cat_to_ord_sum_14d,False,0.0,0.0,0.06838,0.5003627036104502
cat_to_ord_sum_7d,False,0.0,0.0,0.03607,0.32829105718661605
cat_max_all,False,0.0,0.0,0.90954,0.28621939864418966
has_activity_after_last_order,False,0.0,0.0,0.72907,0.44408924657536686
has_search_to_ord_max_all,False,0.0,0.0,0.84905,0.35770681526933235
search_max_all,False,0.0,0.0,0.99623,0.06046240813063335
b1_post_order_search_to_ord_sum,True,0.0,0.0,0.0,0.0
b1_post_order_gmv_cat_sum,True,0.0,0.0,0.0,0.0
b1_post_order_gmv_search_sum,True,0.0,0.0,0.0,0.0
b1_post_order_cart_no_order_share,True,0.0,0.0,0.46874,0.49895421480606095
b1_post_order_cat_to_ord_sum,True,0.0,0.0,0.0,0.0
last_cart_after_last_order,False,0.0,0.0,0.46874,0.49895421480606095
last_search_after_last_order,False,0.0,0.0,0.69188,0.46143207988820856
has_search_after_last_order,False,0.0,0.0,0.69188,0.46143207988820856
has_search_to_cart_max_all,False,0.0,0.0,0.96959,0.1708283116890008
has_cat_to_ord_sum_7d,False,0.0,0.0,0.02649,0.17724898817887222
has_cat_to_ord_sum_14d,False,0.0,0.0,0.050710000000000005,0.26739610395278257
has_cat_to_ord_max_all,False,0.0,0.0,0.37107999999999997,0.4828813880054652
b1_order_gmv_sum_all,True,0.0,0.0,952.4237787691932,2047.0779243356233
b1_last_order_had_cart_same_day,True,0.0,0.0,0.85575,0.35104691381575526
b1_last_order_had_search_same_day,True,0.0,0.0,0.83282,0.3728966414859296
